time,global_anom_mean
1867-10-01 00:00:00,-0.3407421
1867-11-01 00:00:00,-0.34905145
1867-12-01 00:00:00,-0.4152105
1868-01-01 00:00:00,-0.6570324
1868-02-01 00:00:00,-0.5394261
1868-03-01 00:00:00,-0.40356192
1868-04-01 00:00:00,-0.45725825
1868-05-01 00:00:00,-0.403946
1868-06-01 00:00:00,-0.34225687
1868-07-01 00:00:00,-0.33541632
1868-08-01 00:00:00,-0.24650061
1868-09-01 00:00:00,-0.2564377
1868-10-01 00:00:00,-0.3710386
1868-11-01 00:00:00,-0.5279377
1868-12-01 00:00:00,-0.46644038
1869-01-01 00:00:00,-0.19589792
1869-02-01 00:00:00,-0.26098153
1869-03-01 00:00:00,-0.37560445
1869-04-01 00:00:00,-0.44057927
1869-05-01 00:00:00,-0.38592887
1869-06-01 00:00:00,-0.35521594
1869-07-01 00:00:00,-0.38271308
1869-08-01 00:00:00,-0.39981192
1869-09-01 00:00:00,-0.38638937
1869-10-01 00:00:00,-0.48394927
1869-11-01 00:00:00,-0.1462074
1869-12-01 00:00:00,-0.33295363
1870-01-01 00:00:00,-0.4073841
1870-02-01 00:00:00,-0.70891863
1870-03-01 00:00:00,-0.509824
1870-04-01 00:00:00,-0.55344796
1870-05-01 00:00:00,-0.5154493
1870-06-01 00:00:00,-0.36766
1870-07-01 00:00:00,-0.31828773
1870-08-01 00:00:00,-0.29340938
1870-09-01 00:00:00,-0.3487188
1870-10-01 00:00:00,-0.4153996
1870-11-01 00:00:00,-0.58002746
1870-12-01 00:00:00,-0.66699433
1871-01-01 00:00:00,-0.73640543
1871-02-01 00:00:00,-0.6996543
1871-03-01 00:00:00,-0.38967025
1871-04-01 00:00:00,-0.3486345
1871-05-01 00:00:00,-0.5171101
1871-06-01 00:00:00,-0.2869389
1871-07-01 00:00:00,-0.2861227
1871-08-01 00:00:00,-0.33217272
1871-09-01 00:00:00,-0.5160304
1871-10-01 00:00:00,-0.4613301
1871-11-01 00:00:00,-0.5762044
1871-12-01 00:00:00,-0.504435
1872-01-01 00:00:00,-0.5068966
1872-02-01 00:00:00,-0.5349237
1872-03-01 00:00:00,-0.70228314
1872-04-01 00:00:00,-0.68540615
1872-05-01 00:00:00,-0.43435052
1872-06-01 00:00:00,-0.44994947
1872-07-01 00:00:00,-0.37848
1872-08-01 00:00:00,-0.2735242
1872-09-01 00:00:00,-0.42015386
1872-10-01 00:00:00,-0.5166439
1872-11-01 00:00:00,-0.56536144
1872-12-01 00:00:00,-0.72354764
1873-01-01 00:00:00,-0.56276655
1873-02-01 00:00:00,-0.6433421
1873-03-01 00:00:00,-0.78794426
1873-04-01 00:00:00,-0.86530614
1873-05-01 00:00:00,-0.5948705
1873-06-01 00:00:00,-0.43756387
1873-07-01 00:00:00,-0.34601587
1873-08-01 00:00:00,-0.31269008
1873-09-01 00:00:00,-0.39524978
1873-10-01 00:00:00,-0.30400696
1873-11-01 00:00:00,-0.5140222
1873-12-01 00:00:00,-0.5452733
1874-01-01 00:00:00,-0.7138646
1874-02-01 00:00:00,-0.55250406
1874-03-01 00:00:00,-0.5028885
1874-04-01 00:00:00,-0.4624061
1874-05-01 00:00:00,-0.5373956
1874-06-01 00:00:00,-0.44443977
1874-07-01 00:00:00,-0.49333125
1874-08-01 00:00:00,-0.4269513
1874-09-01 00:00:00,-0.3441763
1874-10-01 00:00:00,-0.24013881
1874-11-01 00:00:00,-0.45942494
1874-12-01 00:00:00,-0.28272247
1875-01-01 00:00:00,-0.3705427
1875-02-01 00:00:00,-0.6548075
1875-03-01 00:00:00,-0.65318274
1875-04-01 00:00:00,-0.57202405
1875-05-01 00:00:00,-0.54195553
1875-06-01 00:00:00,-0.38003883
1875-07-01 00:00:00,-0.3350136
1875-08-01 00:00:00,-0.46668845
1875-09-01 00:00:00,-0.49726614
1875-10-01 00:00:00,-0.4326048
1875-11-01 00:00:00,-0.5676489
1875-12-01 00:00:00,-0.80157036
1876-01-01 00:00:00,-0.50048995
1876-02-01 00:00:00,-0.8732066
1876-03-01 00:00:00,-0.5705238
1876-04-01 00:00:00,-0.6419337
1876-05-01 00:00:00,-0.9008963
1876-06-01 00:00:00,-0.40246856
1876-07-01 00:00:00,-0.4363814
1876-08-01 00:00:00,-0.4649882
1876-09-01 00:00:00,-0.39681998
1876-10-01 00:00:00,-0.4415857
1876-11-01 00:00:00,-0.4673605
1876-12-01 00:00:00,-0.61135745
1877-01-01 00:00:00,-0.49059334
1877-02-01 00:00:00,-0.52183676
1877-03-01 00:00:00,-0.12741268
1877-04-01 00:00:00,-0.36506173
1877-05-01 00:00:00,-0.25026402
1877-06-01 00:00:00,-0.27552864
1877-07-01 00:00:00,-0.07341929
1877-08-01 00:00:00,-0.2789412
1877-09-01 00:00:00,-0.29328102
1877-10-01 00:00:00,-0.021740371
1877-11-01 00:00:00,0.12379797
1877-12-01 00:00:00,-0.16805492
1878-01-01 00:00:00,-0.20612173
1878-02-01 00:00:00,-0.25929618
1878-03-01 00:00:00,0.010842588
1878-04-01 00:00:00,-0.2000942
1878-05-01 00:00:00,-0.3456667
1878-06-01 00:00:00,-0.0971792
1878-07-01 00:00:00,-0.053305056
1878-08-01 00:00:00,-0.23535663
1878-09-01 00:00:00,-0.15491112
1878-10-01 00:00:00,-0.3096086
1878-11-01 00:00:00,-0.29151794
1878-12-01 00:00:00,-0.21905631
1879-01-01 00:00:00,-0.36975044
1879-02-01 00:00:00,-0.6953115
1879-03-01 00:00:00,-0.23597558
1879-04-01 00:00:00,-0.61662847
1879-05-01 00:00:00,-0.47051144
1879-06-01 00:00:00,-0.36215565
1879-07-01 00:00:00,-0.21940374
1879-08-01 00:00:00,-0.43511656
1879-09-01 00:00:00,-0.48966548
1879-10-01 00:00:00,-0.43511274
1879-11-01 00:00:00,-0.51451266
1879-12-01 00:00:00,-0.64392513
1880-01-01 00:00:00,-0.5313578
1880-02-01 00:00:00,-0.9057697
1880-03-01 00:00:00,-0.60026693
1880-04-01 00:00:00,-0.36015192
1880-05-01 00:00:00,-0.45194334
1880-06-01 00:00:00,-0.36991462
1880-07-01 00:00:00,-0.5207323
1880-08-01 00:00:00,-0.2251898
1880-09-01 00:00:00,-0.36219198
1880-10-01 00:00:00,-0.45352936
1880-11-01 00:00:00,-0.53594095
1880-12-01 00:00:00,-0.41769052
1881-01-01 00:00:00,-0.6723001
1881-02-01 00:00:00,-0.6299038
1881-03-01 00:00:00,-0.50723237
1881-04-01 00:00:00,-0.39363572
1881-05-01 00:00:00,-0.3588594
1881-06-01 00:00:00,-0.5612152
1881-07-01 00:00:00,-0.3910629
1881-08-01 00:00:00,-0.48608714
1881-09-01 00:00:00,-0.5582522
1881-10-01 00:00:00,-0.53807294
1881-11-01 00:00:00,-0.51423275
1881-12-01 00:00:00,-0.15749899
1882-01-01 00:00:00,-0.329216
1882-02-01 00:00:00,-0.5892902
1882-03-01 00:00:00,-0.36507446
1882-04-01 00:00:00,-0.71023995
1882-05-01 00:00:00,-0.36129528
1882-06-01 00:00:00,-0.56215096
1882-07-01 00:00:00,-0.5167019
1882-08-01 00:00:00,-0.43536
1882-09-01 00:00:00,-0.47619855
1882-10-01 00:00:00,-0.555617
1882-11-01 00:00:00,-0.3962183
1882-12-01 00:00:00,-0.5340633
1883-01-01 00:00:00,-0.43349758
1883-02-01 00:00:00,-0.4955485
1883-03-01 00:00:00,-0.24752827
1883-04-01 00:00:00,-0.55958986
1883-05-01 00:00:00,-0.43669355
1883-06-01 00:00:00,-0.2587294
1883-07-01 00:00:00,-0.29015255
1883-08-01 00:00:00,-0.56743354
